order_item_id,order_id,product_id,quantity,unit_price,line_total,discount_amount
19369_4,19369,10,1,274.69,274.69,0
19369_5,19369,279,1,896.86,896.86,0
19370_1,19370,134,3,301.74,905.22,0
19370_2,19370,108,1,546.94,546.94,0
19370_3,19370,3,2,183.96,367.92,0
19371_1,19371,91,3,985.4,2956.2,0
19371_2,19371,116,1,177.85,177.85,0
19371_3,19371,294,2,483.14,966.28,0
19371_4,19371,78,1,70.18,70.18,0
19371_5,19371,110,3,314.3,942.9000000000001,0
19372_1,19372,67,2,533.56,1067.12,0
19372_2,19372,483,3,80.67,242.01,0
19372_3,19372,276,3,458.25,1374.75,0
19372_4,19372,189,3,460.02,1380.06,0
19372_5,19372,80,2,443.36,886.72,0
19373_1,19373,104,1,145.91,145.91,0
19373_2,19373,476,2,59.07,118.14,0
19373_3,19373,271,3,391.72,1175.16,0
19374_1,19374,288,3,934.76,2804.2799999999997,0
19374_2,19374,86,3,942.62,2827.86,0
19374_3,19374,415,3,803.57,2410.71,0
19374_4,19374,239,3,635.18,1905.54,0
19375_1,19375,105,1,384.09,384.09,0
19375_2,19375,35,1,132.59,132.59,0
19375_3,19375,352,1,204.75,204.75,0
19376_1,19376,304,3,782.21,2346.63,0
19376_2,19376,329,1,108.98,108.98,0
19376_3,19376,418,1,32.31,32.31,0
19376_4,19376,303,1,391.71,391.71,0
19377_1,19377,100,2,943.91,1887.82,0
19377_2,19377,141,3,475.06,1425.18,0
19377_3,19377,70,1,200.99,200.99,0
19377_4,19377,288,3,934.76,2804.2799999999997,0
19377_5,19377,59,2,431.81,863.62,0
19378_1,19378,417,3,126.74,380.21999999999997,0
19378_2,19378,283,2,305.45,610.9,0
19378_3,19378,401,1,981.51,981.51,0
19379_1,19379,304,2,782.21,1564.42,0
19379_2,19379,366,2,757.77,1515.54,0
19379_3,19379,397,3,138.12,414.36,0
19379_4,19379,431,1,310.37,310.37,0
19379_5,19379,497,1,321.66,321.66,0
19380_1,19380,310,1,436.53,436.53,0
19380_2,19380,377,1,478.99,478.99,0
19380_3,19380,20,3,133.43,400.29,0
19381_1,19381,140,1,22.34,22.34,0
19381_2,19381,27,3,914.89,2744.67,0
19382_1,19382,16,3,732.64,2197.92,0
19382_2,19382,244,1,269.36,269.36,0
19382_3,19382,395,3,382.75,1148.25,0
19382_4,19382,178,3,414.93,1244.79,0
19383_1,19383,123,2,155.11,310.22,0
19383_2,19383,379,1,843.29,843.29,0
19384_1,19384,470,2,449.36,898.72,0
19385_1,19385,379,3,843.29,2529.87,0
19385_2,19385,280,3,26.1,78.30000000000001,0
19386_1,19386,346,2,310.6,621.2,0
19386_2,19386,2,3,383.37,1150.1100000000001,0
19386_3,19386,48,2,681.52,1363.04,0
19387_1,19387,259,1,962.24,962.24,0
19387_2,19387,2,2,383.37,766.74,0
19387_3,19387,167,3,992.35,2977.05,0
19387_4,19387,449,3,912.92,2738.7599999999998,0
19388_1,19388,175,3,187.38,562.14,0
19388_2,19388,299,1,473.46,473.46,0
19388_3,19388,122,2,800.69,1601.38,0
19388_4,19388,245,2,913.58,1827.16,0
19388_5,19388,478,2,720.17,1440.34,0
19389_1,19389,56,1,990.48,990.48,0
19389_2,19389,448,2,708.44,1416.88,0
19390_1,19390,398,3,588.64,1765.92,0
19391_1,19391,492,2,997.82,1995.64,0
19391_2,19391,206,2,454.83,909.66,0
19391_3,19391,99,3,193.17,579.51,0
19392_1,19392,82,2,576.17,1152.34,0
19392_2,19392,206,3,454.83,1364.49,0
19392_3,19392,178,3,414.93,1244.79,0
19393_1,19393,267,1,792.98,792.98,0
19393_2,19393,77,1,281.4,281.4,0
19393_3,19393,155,2,219.78,439.56,0
19393_4,19393,50,3,763.28,2289.84,0
19394_1,19394,271,3,391.72,1175.16,0
19394_2,19394,450,1,744.48,744.48,0
19394_3,19394,324,3,30.61,91.83,0
19394_4,19394,339,3,987.45,2962.3500000000004,0
19394_5,19394,423,2,39.67,79.34,0
19395_1,19395,407,1,207.73,207.73,0
19396_1,19396,248,3,810.45,2431.3500000000004,0
19396_2,19396,339,1,987.45,987.45,0
19397_1,19397,297,3,650.65,1951.9499999999998,0
19397_2,19397,94,1,115.37,115.37,0
19397_3,19397,336,3,743.59,2230.77,0
19397_4,19397,417,2,126.74,253.48,0
19397_5,19397,267,2,792.98,1585.96,0
19398_1,19398,483,2,80.67,161.34,0
19398_2,19398,98,2,156.84,313.68,0
19399_1,19399,419,3,706.23,2118.69,0
19399_2,19399,495,1,203.06,203.06,0
19399_3,19399,218,2,933.16,1866.32,0
19399_4,19399,276,3,458.25,1374.75,0
19400_1,19400,6,1,947.04,947.04,0
19401_1,19401,362,2,961.82,1923.64,0
19401_2,19401,433,1,612.05,612.05,0
19401_3,19401,56,2,990.48,1980.96,0
19401_4,19401,169,1,857.38,857.38,0
19402_1,19402,284,1,844.63,844.63,0
19402_2,19402,78,2,70.18,140.36,0
19402_3,19402,277,2,580.64,1161.28,0
19402_4,19402,65,2,105.91,211.82,0
19403_1,19403,195,1,872.57,872.57,0
19403_2,19403,141,1,475.06,475.06,0
19403_3,19403,422,3,892.88,2678.64,0
19403_4,19403,209,1,581.06,581.06,0
19403_5,19403,249,3,571.61,1714.83,0
19404_1,19404,8,1,596.38,596.38,0
19405_1,19405,187,2,207.47,414.94,0
19405_2,19405,269,2,325.39,650.78,0
19405_3,19405,334,2,30.51,61.02,0
19405_4,19405,410,2,211.49,422.98,0
19405_5,19405,107,2,151.2,302.4,0
19406_1,19406,135,3,250.06,750.1800000000001,0
19406_2,19406,34,1,205.56,205.56,0
19406_3,19406,417,2,126.74,253.48,0
19407_1,19407,257,1,441.69,441.69,0
19408_1,19408,13,3,293.94,881.8199999999999,0
19408_2,19408,401,3,981.51,2944.5299999999997,0
19408_3,19408,252,2,610.04,1220.08,0
19409_1,19409,253,3,224.13,672.39,0
19409_2,19409,452,1,953.5,953.5,0
19410_1,19410,301,2,762.87,1525.74,0
19410_2,19410,31,1,849.86,849.86,0
19411_1,19411,36,1,257.62,257.62,0
19411_2,19411,157,2,94.18,188.36,0
19411_3,19411,68,2,588.47,1176.94,0
19411_4,19411,52,1,254.87,254.87,0
19412_1,19412,3,3,183.96,551.88,0
19412_2,19412,234,3,581.15,1743.4499999999998,0
19412_3,19412,201,2,671.27,1342.54,0
19412_4,19412,288,3,934.76,2804.2799999999997,0
19413_1,19413,479,2,25.95,51.9,0
19413_2,19413,136,2,126.05,252.1,0
19413_3,19413,355,2,920.98,1841.96,0
19414_1,19414,293,3,452.3,1356.9,0
19414_2,19414,472,3,414.51,1243.53,0
19414_3,19414,322,2,321.95,643.9,0
19414_4,19414,204,3,794.09,2382.27,0
19415_1,19415,379,1,843.29,843.29,0
19415_2,19415,399,2,853.5,1707.0,0
19416_1,19416,6,2,947.04,1894.08,0
19416_2,19416,303,3,391.71,1175.1299999999999,0
19417_1,19417,124,1,816.49,816.49,0
19417_2,19417,23,2,613.09,1226.18,0
19417_3,19417,12,2,191.26,382.52,0
19417_4,19417,52,1,254.87,254.87,0
19417_5,19417,411,1,776.63,776.63,0
19418_1,19418,52,1,254.87,254.87,0
19418_2,19418,400,2,504.43,1008.86,0
19418_3,19418,460,1,867.07,867.07,0
19418_4,19418,14,2,312.13,624.26,0
19418_5,19418,470,3,449.36,1348.08,0
19419_1,19419,478,2,720.17,1440.34,0
19419_2,19419,376,3,881.09,2643.27,0
19419_3,19419,454,1,286.29,286.29,0
19420_1,19420,188,1,491.42,491.42,0
19420_2,19420,195,3,872.57,2617.71,0
19421_1,19421,496,2,250.63,501.26,0
19422_1,19422,115,1,689.89,689.89,0
19423_1,19423,65,3,105.91,317.73,0
19423_2,19423,22,1,994.27,994.27,0
19423_3,19423,336,3,743.59,2230.77,0
19423_4,19423,249,3,571.61,1714.83,0
19424_1,19424,282,3,560.88,1682.6399999999999,0
19424_2,19424,336,3,743.59,2230.77,0
19425_1,19425,254,3,334.25,1002.75,0
19425_2,19425,364,1,907.77,907.77,0
19426_1,19426,313,1,611.36,611.36,0
19427_1,19427,367,1,468.17,468.17,0
19428_1,19428,344,2,503.93,1007.86,0
19428_2,19428,101,1,171.28,171.28,0
19429_1,19429,228,3,603.94,1811.8200000000002,0
19429_2,19429,231,2,137.57,275.14,0
19429_3,19429,339,2,987.45,1974.9,0
19429_4,19429,120,1,308.54,308.54,0
19430_1,19430,47,1,350.67,350.67,0
19430_2,19430,202,3,745.4,2236.2,0
19430_3,19430,365,3,135.99,407.97,0
19431_1,19431,315,2,896.1,1792.2,0
19432_1,19432,426,2,498.61,997.22,0
19432_2,19432,257,2,441.69,883.38,0
19433_1,19433,487,1,35.27,35.27,0
19433_2,19433,172,3,151.19,453.57,0
19434_1,19434,180,2,92.65,185.3,0
19434_2,19434,13,3,293.94,881.8199999999999,0
19434_3,19434,176,1,765.5,765.5,0
19434_4,19434,460,1,867.07,867.07,0
19435_1,19435,200,1,565.29,565.29,0
19436_1,19436,470,2,449.36,898.72,0
19436_2,19436,224,3,17.52,52.56,0
19437_1,19437,353,2,41.81,83.62,0
19437_2,19437,71,3,622.81,1868.4299999999998,0
19437_3,19437,444,2,499.97,999.94,0
19437_4,19437,44,1,331.63,331.63,0
19437_5,19437,389,3,883.59,2650.77,0
19438_1,19438,9,1,163.93,163.93,0
19438_2,19438,259,1,962.24,962.24,0
19438_3,19438,377,3,478.99,1436.97,0
19438_4,19438,4,2,104.58,209.16,0
19439_1,19439,392,3,358.34,1075.02,0
19439_2,19439,268,2,377.93,755.86,0
19440_1,19440,381,3,639.83,1919.4900000000002,0
19440_2,19440,376,1,881.09,881.09,0
19441_1,19441,181,2,52.24,104.48,0
19441_2,19441,112,2,111.78,223.56,0
19441_3,19441,489,2,350.6,701.2,0
19442_1,19442,373,3,896.09,2688.27,0
19442_2,19442,226,2,249.13,498.26,0
19442_3,19442,265,1,590.99,590.99,0
19443_1,19443,385,3,801.85,2405.55,0
19443_2,19443,485,2,380.96,761.92,0
19443_3,19443,164,3,169.6,508.79999999999995,0
19443_4,19443,390,2,505.62,1011.24,0
19444_1,19444,480,2,721.13,1442.26,0
19444_2,19444,102,1,195.96,195.96,0
19444_3,19444,156,1,556.16,556.16,0
19445_1,19445,430,2,501.62,1003.24,0
19446_1,19446,358,1,308.04,308.04,0
19447_1,19447,105,2,384.09,768.18,0
19447_2,19447,437,1,201.7,201.7,0
19447_3,19447,164,1,169.6,169.6,0
19447_4,19447,295,2,487.87,975.74,0
19448_1,19448,163,1,798.1,798.1,0
19448_2,19448,238,3,388.57,1165.71,0
19448_3,19448,220,3,807.8,2423.3999999999996,0
19448_4,19448,329,2,108.98,217.96,0
19449_1,19449,130,2,717.76,1435.52,0
19450_1,19450,140,3,22.34,67.02,0
19450_2,19450,400,3,504.43,1513.29,0
19450_3,19450,64,1,259.73,259.73,0
19450_4,19450,48,1,681.52,681.52,0
19450_5,19450,422,3,892.88,2678.64,0
19451_1,19451,379,2,843.29,1686.58,0
19451_2,19451,303,2,391.71,783.42,0
19451_3,19451,384,1,498.02,498.02,0
19452_1,19452,89,1,331.31,331.31,0
19452_2,19452,135,1,250.06,250.06,0
19452_3,19452,475,1,235.13,235.13,0
19452_4,19452,104,1,145.91,145.91,0
19452_5,19452,254,2,334.25,668.5,0
19453_1,19453,266,1,358.72,358.72,0
19453_2,19453,336,1,743.59,743.59,0
19453_3,19453,339,2,987.45,1974.9,0
19454_1,19454,352,3,204.75,614.25,0
19454_2,19454,286,3,727.0,2181.0,0
19454_3,19454,61,2,423.88,847.76,0
19454_4,19454,450,3,744.48,2233.44,0
19454_5,19454,239,1,635.18,635.18,0
19455_1,19455,78,1,70.18,70.18,0
19455_2,19455,217,2,807.87,1615.74,0
19455_3,19455,481,2,511.86,1023.72,0
19455_4,19455,83,2,508.77,1017.54,0
19455_5,19455,125,2,153.21,306.42,0
19456_1,19456,138,3,114.94,344.82,0
19456_2,19456,493,3,735.71,2207.13,0
19457_1,19457,434,2,556.96,1113.92,0
19457_2,19457,5,3,278.33,834.99,0
19457_3,19457,199,3,442.41,1327.23,0
19458_1,19458,245,1,913.58,913.58,0
19458_2,19458,222,2,857.77,1715.54,0
19458_3,19458,96,1,228.42,228.42,0
19458_4,19458,248,1,810.45,810.45,0
19458_5,19458,268,2,377.93,755.86,0
19459_1,19459,348,1,62.65,62.65,0
19459_2,19459,350,2,787.4,1574.8,0
19459_3,19459,163,1,798.1,798.1,0
19460_1,19460,278,1,912.52,912.52,0
19461_1,19461,484,1,333.27,333.27,0
19462_1,19462,293,1,452.3,452.3,0
19462_2,19462,66,3,337.89,1013.67,0
19462_3,19462,193,3,428.68,1286.04,0
19462_4,19462,265,2,590.99,1181.98,0
19462_5,19462,221,3,230.64,691.92,0
19463_1,19463,19,2,484.85,969.7,0
19463_2,19463,408,3,233.23,699.6899999999999,0
19463_3,19463,15,2,772.86,1545.72,0
19463_4,19463,180,3,92.65,277.95000000000005,0
19464_1,19464,399,1,853.5,853.5,0
19464_2,19464,378,1,926.77,926.77,0
19464_3,19464,316,3,110.01,330.03000000000003,0
19464_4,19464,352,1,204.75,204.75,0
19464_5,19464,209,2,581.06,1162.12,0
19465_1,19465,61,2,423.88,847.76,0
19465_2,19465,294,3,483.14,1449.42,0
19465_3,19465,411,3,776.63,2329.89,0
19465_4,19465,362,1,961.82,961.82,0
19466_1,19466,8,2,596.38,1192.76,0
19466_2,19466,461,3,809.31,2427.93,0
19466_3,19466,198,2,486.8,973.6,0
19467_1,19467,168,1,453.0,453.0,0
19467_2,19467,62,3,10.52,31.56,0
19467_3,19467,124,2,816.49,1632.98,0
19468_1,19468,115,2,689.89,1379.78,0
19468_2,19468,296,1,91.96,91.96,0
19469_1,19469,347,1,459.31,459.31,0
19469_2,19469,190,3,643.8,1931.3999999999999,0
19469_3,19469,325,3,682.4,2047.1999999999998,0
19469_4,19469,136,3,126.05,378.15,0
19470_1,19470,151,3,482.63,1447.8899999999999,0
19471_1,19471,400,2,504.43,1008.86,0
19471_2,19471,108,3,546.94,1640.8200000000002,0
19471_3,19471,51,3,194.98,584.9399999999999,0
19472_1,19472,291,1,925.6,925.6,0
19473_1,19473,84,2,303.39,606.78,0
19473_2,19473,140,1,22.34,22.34,0
19474_1,19474,231,1,137.57,137.57,0
19474_2,19474,470,2,449.36,898.72,0
19475_1,19475,312,2,301.06,602.12,0
19475_2,19475,343,2,968.46,1936.92,0
19475_3,19475,448,3,708.44,2125.32,0
19476_1,19476,323,3,150.41,451.23,0
19476_2,19476,72,1,538.21,538.21,0
19476_3,19476,396,3,711.41,2134.23,0
19477_1,19477,401,3,981.51,2944.5299999999997,0
19477_2,19477,241,3,772.68,2318.04,0
19477_3,19477,155,2,219.78,439.56,0
19477_4,19477,327,2,54.71,109.42,0
19477_5,19477,364,2,907.77,1815.54,0
19478_1,19478,139,3,39.87,119.60999999999999,0
19478_2,19478,10,3,274.69,824.0699999999999,0
19479_1,19479,41,1,746.47,746.47,0
19479_2,19479,60,1,311.24,311.24,0
19479_3,19479,485,2,380.96,761.92,0
19480_1,19480,244,2,269.36,538.72,0
19480_2,19480,286,2,727.0,1454.0,0
19480_3,19480,258,3,181.22,543.66,0
19480_4,19480,229,2,249.4,498.8,0
19481_1,19481,319,3,640.52,1921.56,0
19481_2,19481,315,3,896.1,2688.3,0
19481_3,19481,57,2,207.64,415.28,0
19482_1,19482,195,2,872.57,1745.14,0
19482_2,19482,97,1,164.08,164.08,0
19482_3,19482,117,2,85.52,171.04,0
19482_4,19482,415,3,803.57,2410.71,0
19482_5,19482,473,2,555.92,1111.84,0
19483_1,19483,200,3,565.29,1695.87,0
19483_2,19483,395,2,382.75,765.5,0
19483_3,19483,328,1,530.01,530.01,0
19483_4,19483,454,3,286.29,858.8700000000001,0
19484_1,19484,275,2,503.65,1007.3,0
19484_2,19484,109,3,210.29,630.87,0
19484_3,19484,321,3,741.69,2225.07,0
19484_4,19484,273,3,578.2,1734.6000000000001,0
19485_1,19485,398,3,588.64,1765.92,0
19485_2,19485,353,2,41.81,83.62,0
19486_1,19486,141,3,475.06,1425.18,0
19486_2,19486,468,3,258.0,774.0,0
19486_3,19486,9,2,163.93,327.86,0
19487_1,19487,35,1,132.59,132.59,0
19487_2,19487,171,3,958.43,2875.29,0
19487_3,19487,351,2,163.48,326.96,0
19487_4,19487,139,3,39.87,119.60999999999999,0
19487_5,19487,156,3,556.16,1668.48,0
19488_1,19488,401,1,981.51,981.51,0
19488_2,19488,215,1,846.63,846.63,0
19488_3,19488,19,1,484.85,484.85,0
19489_1,19489,412,3,193.44,580.3199999999999,0
19489_2,19489,309,1,93.22,93.22,0
19489_3,19489,295,1,487.87,487.87,0
19489_4,19489,202,2,745.4,1490.8,0
19490_1,19490,302,3,849.32,2547.96,0
19491_1,19491,471,1,966.22,966.22,0
19492_1,19492,338,3,965.79,2897.37,0
19492_2,19492,248,2,810.45,1620.9,0
19492_3,19492,327,1,54.71,54.71,0
19493_1,19493,481,3,511.86,1535.58,0
19493_2,19493,390,1,505.62,505.62,0
19493_3,19493,328,2,530.01,1060.02,0
19493_4,19493,17,3,93.73,281.19,0
19494_1,19494,335,1,994.14,994.14,0
19494_2,19494,251,2,14.95,29.9,0
19494_3,19494,255,3,274.9,824.6999999999999,0
19495_1,19495,357,2,769.97,1539.94,0
19495_2,19495,61,3,423.88,1271.6399999999999,0
19495_3,19495,476,3,59.07,177.21,0
19495_4,19495,379,2,843.29,1686.58,0
19495_5,19495,46,2,118.63,237.26,0
19496_1,19496,270,3,571.78,1715.34,0
19496_2,19496,185,2,473.79,947.58,0
19497_1,19497,236,2,102.32,204.64,0
19497_2,19497,293,2,452.3,904.6,0
19498_1,19498,44,1,331.63,331.63,0
19498_2,19498,331,1,260.99,260.99,0
19499_1,19499,195,2,872.57,1745.14,0
19499_2,19499,77,2,281.4,562.8,0
19499_3,19499,419,1,706.23,706.23,0
19499_4,19499,221,2,230.64,461.28,0
19500_1,19500,174,3,77.47,232.41,0
19500_2,19500,186,1,94.95,94.95,0
19500_3,19500,201,3,671.27,2013.81,0
19500_4,19500,92,1,733.16,733.16,0
19501_1,19501,361,3,715.46,2146.38,0
19501_2,19501,388,1,450.02,450.02,0
19502_1,19502,297,3,650.65,1951.9499999999998,0
19502_2,19502,358,3,308.04,924.1200000000001,0
19502_3,19502,498,2,735.46,1470.92,0
19502_4,19502,273,2,578.2,1156.4,0
19503_1,19503,350,2,787.4,1574.8,0
19503_2,19503,393,3,860.07,2580.21,0
19503_3,19503,167,1,992.35,992.35,0
19504_1,19504,370,3,337.98,1013.94,0
19505_1,19505,428,3,602.16,1806.48,0
19505_2,19505,49,3,17.94,53.82000000000001,0
19505_3,19505,472,1,414.51,414.51,0
19505_4,19505,345,3,527.94,1583.8200000000002,0
19505_5,19505,454,1,286.29,286.29,0
19506_1,19506,377,1,478.99,478.99,0
19506_2,19506,373,3,896.09,2688.27,0
19506_3,19506,113,3,11.19,33.57,0
19506_4,19506,422,2,892.88,1785.76,0
19506_5,19506,280,3,26.1,78.30000000000001,0
19507_1,19507,457,3,546.12,1638.3600000000001,0
19508_1,19508,151,2,482.63,965.26,0
19508_2,19508,237,2,161.51,323.02,0
19509_1,19509,155,2,219.78,439.56,0
19509_2,19509,373,3,896.09,2688.27,0
19509_3,19509,365,2,135.99,271.98,0
19509_4,19509,204,3,794.09,2382.27,0
19510_1,19510,312,3,301.06,903.1800000000001,0
19510_2,19510,101,2,171.28,342.56,0
19511_1,19511,55,3,157.23,471.68999999999994,0
19511_2,19511,450,2,744.48,1488.96,0
19512_1,19512,478,2,720.17,1440.34,0
19512_2,19512,37,2,434.05,868.1,0
19513_1,19513,398,1,588.64,588.64,0
19513_2,19513,390,2,505.62,1011.24,0
19514_1,19514,161,2,705.62,1411.24,0
19514_2,19514,217,2,807.87,1615.74,0
19514_3,19514,203,3,897.53,2692.59,0
19514_4,19514,441,1,289.76,289.76,0
19514_5,19514,26,1,428.49,428.49,0
19515_1,19515,220,3,807.8,2423.3999999999996,0
19515_2,19515,342,3,835.82,2507.46,0
19515_3,19515,426,3,498.61,1495.83,0
19515_4,19515,128,1,389.34,389.34,0
19515_5,19515,331,3,260.99,782.97,0
19516_1,19516,131,2,227.13,454.26,0
19516_2,19516,133,3,921.69,2765.07,0
19516_3,19516,187,2,207.47,414.94,0
19517_1,19517,464,3,960.69,2882.07,0
19517_2,19517,350,3,787.4,2362.2,0
19517_3,19517,363,1,957.91,957.91,0
19518_1,19518,151,3,482.63,1447.8899999999999,0
19519_1,19519,259,2,962.24,1924.48,0
19519_2,19519,50,2,763.28,1526.56,0
19519_3,19519,36,3,257.62,772.86,0
19519_4,19519,367,2,468.17,936.34,0
19520_1,19520,188,3,491.42,1474.26,0
19520_2,19520,444,1,499.97,499.97,0
19520_3,19520,15,3,772.86,2318.58,0
19520_4,19520,493,2,735.71,1471.42,0
19520_5,19520,398,3,588.64,1765.92,0
19521_1,19521,91,2,985.4,1970.8,0
19521_2,19521,239,2,635.18,1270.36,0
19521_3,19521,88,3,125.01,375.03000000000003,0
19522_1,19522,48,3,681.52,2044.56,0
19523_1,19523,108,3,546.94,1640.8200000000002,0
19523_2,19523,54,1,189.37,189.37,0
19524_1,19524,240,2,303.94,607.88,0
19524_2,19524,282,3,560.88,1682.6399999999999,0
19524_3,19524,66,1,337.89,337.89,0
19525_1,19525,25,2,84.36,168.72,0
19525_2,19525,144,1,608.12,608.12,0
19525_3,19525,360,3,147.21,441.63,0
19525_4,19525,457,3,546.12,1638.3600000000001,0
19526_1,19526,29,2,740.64,1481.28,0
19526_2,19526,371,2,515.7,1031.4,0
19526_3,19526,397,2,138.12,276.24,0
19526_4,19526,233,1,108.57,108.57,0
19526_5,19526,127,2,605.72,1211.44,0
19527_1,19527,379,2,843.29,1686.58,0
19528_1,19528,98,2,156.84,313.68,0
19528_2,19528,73,1,554.98,554.98,0
19528_3,19528,7,1,968.31,968.31,0
19528_4,19528,261,2,439.13,878.26,0
19528_5,19528,65,3,105.91,317.73,0
19529_1,19529,62,2,10.52,21.04,0
19530_1,19530,305,2,689.39,1378.78,0
19530_2,19530,3,2,183.96,367.92,0
19531_1,19531,60,3,311.24,933.72,0
19531_2,19531,303,3,391.71,1175.1299999999999,0
19532_1,19532,127,1,605.72,605.72,0
19532_2,19532,378,2,926.77,1853.54,0
19532_3,19532,8,1,596.38,596.38,0
19533_1,19533,285,3,57.35,172.05,0
19533_2,19533,306,3,155.81,467.43,0
19533_3,19533,475,1,235.13,235.13,0
19533_4,19533,121,1,917.06,917.06,0
19534_1,19534,491,2,955.62,1911.24,0
19534_2,19534,475,1,235.13,235.13,0
19534_3,19534,125,1,153.21,153.21,0
19534_4,19534,166,3,149.44,448.32,0
19535_1,19535,255,2,274.9,549.8,0
19535_2,19535,80,2,443.36,886.72,0
19536_1,19536,378,2,926.77,1853.54,0
19537_1,19537,59,3,431.81,1295.43,0
19538_1,19538,487,3,35.27,105.81,0
19539_1,19539,290,2,616.61,1233.22,0
19539_2,19539,303,1,391.71,391.71,0
19539_3,19539,24,2,930.87,1861.74,0
19539_4,19539,203,3,897.53,2692.59,0
19540_1,19540,236,1,102.32,102.32,0
19540_2,19540,244,3,269.36,808.08,0
19540_3,19540,86,3,942.62,2827.86,0
19540_4,19540,96,1,228.42,228.42,0
19541_1,19541,108,1,546.94,546.94,0
19541_2,19541,109,3,210.29,630.87,0
19541_3,19541,31,2,849.86,1699.72,0
19541_4,19541,407,2,207.73,415.46,0
19542_1,19542,266,1,358.72,358.72,0
19542_2,19542,406,2,701.73,1403.46,0
19543_1,19543,330,2,737.46,1474.92,0
19543_2,19543,102,1,195.96,195.96,0
19543_3,19543,7,1,968.31,968.31,0
19543_4,19543,346,3,310.6,931.8000000000001,0
19544_1,19544,24,2,930.87,1861.74,0
19544_2,19544,192,1,221.28,221.28,0
19545_1,19545,497,3,321.66,964.98,0
19546_1,19546,378,3,926.77,2780.31,0
19546_2,19546,464,3,960.69,2882.07,0
19546_3,19546,393,2,860.07,1720.14,0
19546_4,19546,384,2,498.02,996.04,0
19547_1,19547,133,2,921.69,1843.38,0
19547_2,19547,137,2,36.07,72.14,0
19547_3,19547,169,3,857.38,2572.14,0
19548_1,19548,290,3,616.61,1849.83,0
19548_2,19548,279,3,896.86,2690.58,0
19548_3,19548,119,3,189.54,568.62,0
19549_1,19549,57,3,207.64,622.92,0
19549_2,19549,209,1,581.06,581.06,0
19549_3,19549,316,1,110.01,110.01,0
19550_1,19550,362,2,961.82,1923.64,0
19550_2,19550,485,1,380.96,380.96,0
19550_3,19550,444,2,499.97,999.94,0
19551_1,19551,104,1,145.91,145.91,0
19552_1,19552,367,3,468.17,1404.51,0
19553_1,19553,384,2,498.02,996.04,0
19553_2,19553,414,2,505.83,1011.66,0
19554_1,19554,392,1,358.34,358.34,0
19554_2,19554,366,1,757.77,757.77,0
19555_1,19555,423,3,39.67,119.01,0
19555_2,19555,202,3,745.4,2236.2,0
19555_3,19555,80,1,443.36,443.36,0
19556_1,19556,110,3,314.3,942.9000000000001,0
19556_2,19556,396,3,711.41,2134.23,0
19556_3,19556,270,2,571.78,1143.56,0
19557_1,19557,33,2,194.29,388.58,0
19558_1,19558,190,1,643.8,643.8,0
19558_2,19558,429,1,947.12,947.12,0
19558_3,19558,118,1,608.45,608.45,0
19558_4,19558,321,1,741.69,741.69,0
19558_5,19558,495,1,203.06,203.06,0
19559_1,19559,413,2,532.86,1065.72,0
19559_2,19559,272,1,565.34,565.34,0
19560_1,19560,384,3,498.02,1494.06,0
19560_2,19560,330,2,737.46,1474.92,0
19561_1,19561,136,1,126.05,126.05,0
19562_1,19562,62,3,10.52,31.56,0
19562_2,19562,140,1,22.34,22.34,0
19563_1,19563,5,2,278.33,556.66,0
19564_1,19564,420,3,84.02,252.06,0
19564_2,19564,374,1,317.77,317.77,0
19564_3,19564,224,2,17.52,35.04,0
19564_4,19564,359,3,550.36,1651.08,0
19564_5,19564,257,1,441.69,441.69,0
19565_1,19565,245,3,913.58,2740.7400000000002,0
19565_2,19565,340,1,355.35,355.35,0
19565_3,19565,13,1,293.94,293.94,0
19566_1,19566,230,2,399.37,798.74,0
19567_1,19567,215,2,846.63,1693.26,0
19568_1,19568,228,1,603.94,603.94,0
19569_1,19569,435,2,133.98,267.96,0
19570_1,19570,112,3,111.78,335.34000000000003,0
19570_2,19570,200,3,565.29,1695.87,0
19570_3,19570,386,1,37.68,37.68,0
19571_1,19571,452,3,953.5,2860.5,0
19572_1,19572,38,2,989.47,1978.94,0
19572_2,19572,436,1,443.56,443.56,0
19572_3,19572,452,3,953.5,2860.5,0
19573_1,19573,307,3,26.41,79.23,0
19574_1,19574,392,1,358.34,358.34,0
19575_1,19575,400,1,504.43,504.43,0
19576_1,19576,133,1,921.69,921.69,0
19576_2,19576,460,1,867.07,867.07,0
19577_1,19577,352,1,204.75,204.75,0
19578_1,19578,194,1,78.56,78.56,0
19578_2,19578,268,2,377.93,755.86,0
19578_3,19578,394,3,309.89,929.67,0
19578_4,19578,266,1,358.72,358.72,0
19578_5,19578,56,2,990.48,1980.96,0
19579_1,19579,25,3,84.36,253.07999999999998,0
19580_1,19580,144,2,608.12,1216.24,0
19580_2,19580,445,3,715.99,2147.9700000000003,0
19581_1,19581,193,3,428.68,1286.04,0
19581_2,19581,61,2,423.88,847.76,0
19581_3,19581,386,3,37.68,113.03999999999999,0
19581_4,19581,476,3,59.07,177.21,0
19581_5,19581,114,3,155.89,467.66999999999996,0
19582_1,19582,459,1,224.37,224.37,0
19582_2,19582,396,2,711.41,1422.82,0
19583_1,19583,32,1,335.26,335.26,0
19583_2,19583,361,2,715.46,1430.92,0
19583_3,19583,170,1,393.75,393.75,0
19584_1,19584,37,3,434.05,1302.15,0
